Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
FinParency,649492.0,"Germany, Bavaria, Nürnberg, 16 Finkenweg, 90562",https://www.linkedin.com/company/finparency,www.finanzen-detailliert.de,"Mehrwertdienste im Bereich Fintech mit besonderer Wertlegung auf Aktien-/ Unternehmensanalysen auf Abonnementbasis und zu einem gewissen Teil 100% gratis.  Ziel: „Den Leuten auf verständliche, ausführliche und qualitätsbezogene Weise, die kaufenswertesten aller 43.000 Aktien weltweit rauszupicken und anhand der wichtigsten Bewertungskriterien, bis ins kleinste Detail durch zu analysieren. Somit kann sich jeder auf Grundlage meiner Analysen eine eigene fundierte Meinung zu allen Unternehmen bilden und entscheiden, ob er sich daran beteiligen will oder nicht.“",Germany,0.649492,,,
FinTech Forum | B2B FinTech @Scale,2864938.0,"Germany, Hesse, Frankfurt Am Main, 8 Taunusanlage, 60329",https://www.linkedin.com/company/fintechforum,www.fintechforum.de,"The headquarters of B2B(2X) FinTech/ InsurTech startups- and the banks, insurers and investors partnering and backing them to scale.   FinTech Forum launched 2013 in Frankfurt am Main, to identify the most promising FinTech startups, and bring them together with investors and corporates to scale the financial services of the future- in Europe and beyond. We were recognized as one of first-movers in European FinTech by the WSJ/ FN FinTech40 “Innovators Shaping the Future of Finance” (2014).  Our 22 events have brought together 360+ startups and 1800+ investors and financial institutions, while our online presence has grown to 20k+ subscribers and followers.",Germany,2.864938,,,
FinTech Germany Award,1257884.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/fintech-germany-award,fintechgermanyaward.de,"Since 2016, #FTGA has been honoring #startups and scaleups annually whose business ideas have the potential to shape or fundamentally change the financial sector. In the categories Seed Stage, Early Stage, Late Stage, Growth Stage and Most Promising International Startup in Germany, young and growth companies are honored by the top-class FTGA Jury. In addition, there are special awards. These are reserved for financial tech sectors that are very young or of strategic or outstanding importance from the Jury's point of view. The Jury is a mix of highflyer’s in their various fields of expertise, with different perspectives on digital topics in the financial industry. Quite a number of the Jury members have been on board for many years.  The Jury evaluates and compares the startups in their individual company phases, regardless of the respective #FinTech or #InsurTech subsector, according to various criteria. Based on a scoring process, the leading companies are identified, winners are chosen and ceremoniously honored at the awards ceremony.",Germany,1.257884,,,
Fintech Payment Solutions AG,1216601.0,"Germany, Bavaria, Munich, 244 Leopoldstraße, 80807",https://www.linkedin.com/company/fps-ag,www.fps-ag.com,"Wir sind auf Investments in den Bereichen Financial Payment Technologies und Blockchain in Europa spezialisiert. Dabei streben wir die langfristige Begleitung von Investments an und unterstützen in der jeweiligen Entwicklungsphase mit Networking und umfassendem Know-how.  Unser Ziel ist es, Fintech Payment Solutions AG als einen der führenden Investoren in Europa im Bereich von innovativen Veränderungen der Finanzmärkte zu positionieren.",Germany,1.216601,,,
FinTech Studio,3773652.0,"Germany, Hamburg, Hamburg, 50 Carsten-rehder-straße, 22767",https://www.linkedin.com/company/maravon,www.fintech-studio.com,FinTech Studio (formerly Maravon) debuts FinTech companies that have the potential to re-shape financial markets as they work today,Germany,3.773652,,,
FinTech Weekly,1257884.0,"Germany, North Rhine-westphalia, Köln, 5 An Der Bottmühle, 50678",https://www.linkedin.com/company/fintech-weekly,fintechweekly.com,"FinTech Weekly is a diverse news service for the fintech industry. News, jobs, strategies, events...all in one place. Our weekly newsletter provides you with everything important happening in the fintech business. You want to know about upcoming conferences, hackathons or meetings? You need spot-on fintech solutions for your business? You want to know who’s innovating in the finance  industry? Read our weekly news roundup to stay up to date in no time. Our own FinTech Magazine gathers expert articles and deep business insights. Our conference calendar provides worldwide fintech and related events plus discount vouchers from our partners. FinTech Weekly Jobs shows you attractive job offerings in the fintech industry.",Germany,1.257884,,,
FinTecSystems,30189216.0,"Germany, Bavaria, Munich, 33 Gottfried-keller-strasse",https://www.linkedin.com/company/fintecsystems-gmbh,www.fintecsystems.com,"FTS ist ein 2014 gegründetes und seit 01. März 2019 von BaFin als Zahlungsauslöse- und Kontoinformationsdienst lizensiertes B2B Fintech, das sich auf Open Banking Infrastruktur und Datenanalyse spezialisiert hat. Mit unserer digitalen Infrastruktur und einer führenden Machine Learning-Technologie bereiten wir Kontodaten so auf, dass Unternehmen bessere, datengetriebene und automatisierte Entscheidungen treffen können. Wir sind im Bereich des Open Bankings mit dem Zugang zu über 6000 Banken Marktführer in der DACH-Region. Uns vertrauen mehr als 150 Unternehmen, darunter Banken wie Santander, DKB oder N26 sowie alle nationalen Vergleichsplattformen. Unsere Produkte beschleunigen zum Beispiel Kreditzusagen, wir minimieren Zahlungsausfallrisiken und wir kategorisieren Umsatzdaten für unsere Kunden in Echtzeit so, dass sie aussagekräftig werden.",Germany,30.189216,,,
Firamis GmbH,1216601.0,"Germany, Hesse, Frankfurt Am Main, Rödelheimer Str. 45 C/o Vabn, 60487",https://www.linkedin.com/company/firamis,www.firamis.de,"Firamis is a B2B FinTech company est. 2012 near Frankfurt. FIRAMIS stands for Financial Risk and Asset Management with Intelligent Systems. Our unique, license-based software platform for intelligent financial applications is based on machine intelligence and advanced analytics. Our clients are banks, asset managers, insurance companies and other financial institutions. Our solution types include InvestTech, WealthTech, RiskTech and RegTech. Firamis applications are based on cutting-edge scientific research. Firamis is also supported by the EU. Our software supports quantitative investment and advisory processes for digital asset & wealth management including portfolio health checks and monitoring services. This includes our revolutionary approach to portfolio diversification. The software supports trading, portfolio construction, asset allocation, hedging and research. Our software also enables applications in risk management, fraud detection and surveillance. Our system is specialised to process high-dimensional, complex, dynamic financial data sets including alternative data. Our visualisations and animations create process transparency and enable domain expert validation and auditing. You can visit our offices at https://www.techquartier.com/ in the heart of Frankfurt's fintech ecosystem. Also, we co-organise the yearly http://www.network-analysis-summit.com/, a special conference on Artificial Intelligence, Big Data and Network Analysis in Financial Services. www.firamis.de, hello (at) firamis.de, +49 6171 999 59 66 Firamis is not an investment advisor, broker or dealer and therefore does not participate in the offer, sale or distribution of securities, nor does it provide any investment advice. Imprint: https://www.firamis.de/Imprint.html",Germany,1.216601,,,
Fleming Banking,8083534.0,"Germany, Berlin, Berlin, 9-10 Krausenstraße, 10117",https://www.linkedin.com/company/flemingbanking,www.fleming.de,"Fleming is the platform for smart financial solutions and banking - customised for the healthcare sector.  Thanks to its clear industry focus and state-of-the-art FinTech technology, healthcare professionals benefit from fast, secure access to practice financing and high-performance banking services. The portfolio includes digital investment loans, working capital financing and an innovative banking home with account, card and MoneyMarket - all from a single source and at first-class conditions. #Bring Fintech to Healthcare",Germany,8.083534,,,
FLEX Payment,2763716.0,"Germany, Hamburg, Hamburg, 12 Brunnenstraße, 20459",https://www.linkedin.com/company/flex-payment,flexpayment.de,"Die Flex Financial Solutions GmbH wurde 2011 mit Sitz in Hamburg gegründet.  Als Fintech bietet die Flex Financial Solutions GmbH Freiberuflern, Selbstständigen und KMUs die Möglichkeit, anstehende Forderungen mit Zahlungszielen bis zu 90 Tagen an Flex Financial Solutions GmbH abzutreten. Die Abwicklung erfolgt über unsere hauseigene Plattform „Flex Payment“ im Rahmen eines Einzelforderungsverkaufs. Das Herzstück von Flex Financial Solutions liegt im Einsatz modernster Technologien wie beispielsweise dem Machine Learning. Dadurch können Kre-ditentscheidungen End-to-End automatisiert in Echtzeit getroffen werden. Das Ergebnis ist ein gänzlich flexibles und unkompliziertes Produkt zur Sicherung der Liquidität.",Germany,2.763716,,,
Flexvelop,8805188.0,"Germany, Hamburg, Hamburg, 228 Elbchaussee, 22605",https://www.linkedin.com/company/flexvelop,www.flexvelop.com,"Flexvelop – The Future of Business Equipment Funding Flexvelop makes equipment financing as fast and flexible as a payment method. For businesses:  Get any equipment from any vendor in seconds. Off-balance, insured, and 100% flexible – buy, extend, or return anytime. For merchants & manufacturers: Boost sales with “Flex now” – the embedded financing solution that converts B2B customers instantly. For investors: A scalable FinTech model at the intersection of leasing, loans, and renting – tapping into a multi-billion market where liquidity & flexibility win. At Flexvelop, we help businesses stay ahead with the equipment they need – without the burden of traditional financing.",Germany,8.805188,,,
FOX INU Coin,3342108.0,Germany,https://www.linkedin.com/company/fox-inu,fox-inu.com,"What Is FOX INU Coin Fox INU is an ERC-20 token, governance token for Fox INU Project, a DeFi project where users can add liquidity and/or swap the token in Decentralised Exchanges. FOX INU Coin(FOX) is a wealth-growing fintech platform with simplicity and exceptional user experience at the core of its design. Users can grow their wealth using a combination of traditional and DeFi investment solutions on the AI platform. As their wealth grows, they can use it as cash for daily transactions. Moreover, users can stake FOX INU the native token used on the platform, and earn more. They will benefit from the buyback of tokens when the tokens are burnt and also have a share from the company’s overall profits. Other benefits include reduced fees and the freedom to vote on the governance of the platform. Would you like to be a token holder? What is FOX SWAP Exchange ? This Exchange will be an automated market making exchange interface similar to UNISWAP and SUSHISWAP, And tɾansaction fees (0.1%) this will be different in the way that it enables token liquidity providers to add a maximum impermanent loss threshold to the smart contract when they add liquidity, essentially ensuring trust that they won’t lose 100% of their assets for supporting a project. To be a user of FOX INU Finance Swap exchange you only need to integrate Metamask once and add your FOX INU Tokens to your dashboard wallet. FOX INU SWAP exchange is planned for testing Soon We aim to have it operational by of 2023 5 May . With community driven research and development to help shape the future of the exchange platform",Germany,3.342108,,,
